Customer ID,frequency,recency,T,monetary_value,predicted_monetary_value,predicted_purchases,predicted_clv,CLV_Segment_quantile,CLV_Segment,Country
15025.0,1.0,535.0,569.0,377.01,394.7016072309963,0.030049115086110134,11.860434020356847,0,Low-Value,United Kingdom
15026.0,4.0,368.0,449.0,169.4875,224.47811578948256,0.10437762887223885,23.43049345981407,1,Medium-Value,United Kingdom
15027.0,8.0,594.0,625.0,333.7825,343.58627926772266,0.14830976369870782,50.957199888314186,2,High-Value,United Kingdom
15028.0,4.0,386.0,395.0,249.125,285.87627371740797,0.11928022841428254,34.09938722723638,1,Medium-Value,United Kingdom
15030.0,7.0,574.0,646.0,226.74857142857147,253.28221680620325,0.12579780526352125,31.862346986499723,1,Medium-Value,United Kingdom
15031.0,11.0,727.0,732.0,264.2327272727273,278.4040120348576,0.17417017356721923,48.48967509792134,1,Medium-Value,United Kingdom
15032.0,6.0,473.0,730.0,2045.875,1775.3866579871697,0.08385529427896897,148.87557066446934,2,High-Value,United Kingdom
15033.0,9.0,325.0,330.0,224.0666666666667,245.70443756913483,0.29084709504516876,71.46242190668988,2,High-Value,United Kingdom
15034.0,12.0,562.0,578.0,633.7066666666666,613.5137112800891,0.23405608495083108,143.5966173258722,2,High-Value,United Kingdom
15036.0,2.0,107.0,180.0,206.2,282.00349428074367,0.12099990701947598,34.12239658713731,1,Medium-Value,United Kingdom
15038.0,8.0,367.0,426.0,161.52,193.6015117919075,0.20489497696205836,39.66797729842256,1,Medium-Value,United Kingdom
15039.0,82.0,720.0,730.0,485.70219512195126,484.6150065321682,1.2445650511271293,603.134900381682,2,High-Value,United Kingdom
15041.0,1.0,274.0,445.0,180.35,304.8313794989883,0.03600172301540315,10.97445489112582,0,Low-Value,United Kingdom
15042.0,1.0,396.0,596.0,135.93,284.53220571755946,0.027941964101032363,7.950388677747601,0,Low-Value,United Kingdom
15043.0,5.0,502.0,534.0,491.22799999999995,475.5519679736742,0.11105809898799715,52.81389753315716,2,High-Value,United Kingdom
15044.0,27.0,704.0,724.0,559.8344444444444,553.500951183384,0.41795832101584934,231.34032823728276,2,High-Value,United Kingdom
15045.0,1.0,106.0,258.0,346.76,380.87787902549826,0.05481190346222962,20.87664153604438,1,Medium-Value,United Kingdom
15046.0,24.0,685.0,695.0,305.68791666666664,310.58954757618676,0.3875941581802268,120.3826942323696,2,High-Value,United Kingdom
15048.0,3.0,303.0,369.0,95.11666666666667,184.33695283018875,0.09711654287309701,17.902167582629087,1,Medium-Value,United Kingdom
15050.0,3.0,455.0,481.0,950.7666666666668,797.2277656010893,0.07834409018271914,62.458083964419416,2,High-Value,United Kingdom
15051.0,8.0,715.0,739.0,419.3925,418.1248233130287,0.12753185235027967,53.32423323074395,2,High-Value,United Kingdom
15053.0,2.0,277.0,282.0,237.57,301.6819000550197,0.08941384806210494,26.97453957460666,1,Medium-Value,United Kingdom
15054.0,1.0,28.0,41.0,133.68,283.5039945287208,0.1801509956944,51.07352689768878,2,High-Value,United Kingdom
15055.0,2.0,249.0,724.0,152.35,248.2233810851821,0.029473645141591603,7.316047849950718,0,Low-Value,United Kingdom
15057.0,4.0,459.0,735.0,737.965,662.7574606141218,0.061095599475011475,40.49156436275608,1,Medium-Value,United Kingdom
15058.0,12.0,628.0,654.0,258.865,272.44538111006943,0.20891137417774153,56.91693895608311,2,High-Value,United Kingdom
15059.0,15.0,693.0,734.0,216.17533333333333,230.37255339871467,0.231984985566648,53.44297347515267,2,High-Value,United Kingdom
15060.0,1.0,1.0,10.0,16.61,230.00502391656696,0.2558091004731638,58.837378272405516,2,High-Value,United Kingdom
15061.0,67.0,735.0,739.0,2008.116119402985,1980.2597923203389,1.0088276275533756,1997.7407882258678,2,High-Value,United Kingdom
15062.0,7.0,539.0,611.0,285.6985714285714,303.6774994798723,0.13214547667229254,40.129607923417595,1,Medium-Value,United Kingdom
15064.0,3.0,307.0,718.0,309.8066666666667,338.11656902113674,0.04066347697530582,13.748995319360395,0,Low-Value,United Kingdom
15065.0,4.0,373.0,411.0,789.5325,702.5144784631036,0.11440245021198035,80.36937764557055,2,High-Value,United Kingdom
15067.0,3.0,529.0,608.0,1037.7466666666667,859.5303927206043,0.06295159826802024,54.10881198170115,2,High-Value,United Kingdom
15068.0,3.0,575.0,622.0,280.66,317.23919600308517,0.06208902136194984,19.697071217483348,1,Medium-Value,United Kingdom
15070.0,2.0,352.0,725.0,259.225,315.2660848507465,0.034427802036333825,10.853918358011523,0,Low-Value,United Kingdom
15071.0,3.0,477.0,571.0,429.77333333333337,424.0471105261318,0.06627528958694555,28.10384504862689,1,Medium-Value,United Kingdom
15073.0,7.0,672.0,682.0,329.8742857142857,341.4425140471295,0.12151600750458735,41.490731099336166,1,Medium-Value,United Kingdom
15074.0,2.0,362.0,468.0,603.335,531.1263402216784,0.05679235474843273,30.163915530106337,1,Medium-Value,United Kingdom
15076.0,2.0,350.0,523.0,445.90000000000003,432.3673407612656,0.050357915351667046,21.773117946881193,1,Medium-Value,United Kingdom
15077.0,1.0,236.0,731.0,1554.6,932.839924504134,0.020423887535330885,19.052217706538986,1,Medium-Value,United Kingdom
15078.0,35.0,728.0,736.0,495.76800000000003,492.9382929713523,0.5326241266206285,262.55082777173004,2,High-Value,United Kingdom
15079.0,7.0,519.0,732.0,432.6885714285714,429.33657666736366,0.10114860935987172,43.42679767723178,1,Medium-Value,United Kingdom
15080.0,1.0,74.0,502.0,184.9,306.9106510141955,0.02389272969007604,7.3329332236874345,0,Low-Value,United Kingdom
15081.0,11.0,513.0,536.0,153.6381818181818,178.59162200752687,0.23005269778001686,41.08548444374058,1,Medium-Value,United Kingdom
15084.0,1.0,266.0,646.0,615.8,503.82451824557063,0.024194208921959847,12.189635654439106,0,Low-Value,United Kingdom
15086.0,1.0,61.0,626.0,108.5,271.9971688687393,0.016240148316663292,4.417274364140838,0,Low-Value,United Kingdom
15088.0,1.0,46.0,68.0,295.88,357.62659667522587,0.14260096792139612,50.99789884032195,2,High-Value,United Kingdom
15089.0,5.0,118.0,129.0,239.856,272.448236153685,0.3439732675586337,93.71491003036931,2,High-Value,United Kingdom
15091.0,1.0,607.0,675.0,480.71,442.0907184676953,0.025651931404361207,11.340480784638082,0,Low-Value,United Kingdom
15092.0,2.0,247.0,463.0,228.90500000000003,296.2463442362725,0.05363299184909178,15.88857776574724,0,Low-Value,United Kingdom
15093.0,19.0,713.0,732.0,740.8668421052632,721.3681440255826,0.29387919996107825,211.9950930436461,2,High-Value,United Kingdom
15094.0,1.0,181.0,645.0,33.0,237.4949711988186,0.022243717804800563,5.2827711194057585,0,Low-Value,United Kingdom
15095.0,7.0,584.0,688.0,409.5357142857143,409.5436202565518,0.1174898404479141,48.11721460040339,1,Medium-Value,United Kingdom
15097.0,1.0,579.0,584.0,248.08,335.782821196786,0.029459299558031574,9.891926716077073,0,Low-Value,United Kingdom
15100.0,6.0,368.0,702.0,446.25,440.18989960930344,0.06230427331697696,27.42571181663069,1,Medium-Value,United Kingdom
15101.0,5.0,582.0,591.0,270.998,297.61037201741726,0.1018772649578939,30.31973072423579,1,Medium-Value,United Kingdom
15102.0,1.0,16.0,547.0,198.77999999999997,313.2535715924537,0.01392044693754646,4.360629721349663,0,Low-Value,United Kingdom
15103.0,1.0,55.0,87.0,411.68,410.54519919412417,0.12394270511809138,50.88408256136542,2,High-Value,United Kingdom
15104.0,1.0,86.0,283.0,652.8,520.7328800175846,0.04862512631787325,25.32070206872499,1,Medium-Value,United Kingdom
15105.0,6.0,608.0,627.0,460.75500000000005,452.29713035417865,0.11369431877797716,51.42361412085228,2,High-Value,United Kingdom
15106.0,4.0,252.0,270.0,252.95499999999998,288.82909047915905,0.16328386418091362,47.161129981295815,1,Medium-Value,United Kingdom
15107.0,8.0,140.0,452.0,108.4375,147.3838705784399,0.005339207553912481,0.7869130751172658,0,Low-Value,United Kingdom
15108.0,3.0,86.0,228.0,369.6166666666666,380.9576833924656,0.11699826932196185,44.571389641822364,1,Medium-Value,European Community
15109.0,2.0,490.0,736.0,375.95,388.48769511540615,0.03681132729004263,14.30074769304751,0,Low-Value,United Kingdom
15110.0,5.0,462.0,486.0,240.84,273.2432891910594,0.1209085768218363,33.03745722220843,1,Medium-Value,United Kingdom
15111.0,4.0,563.0,593.0,611.015,564.8827640333636,0.08308886702917928,46.935468867843404,1,Medium-Value,United Kingdom
15113.0,2.0,45.0,55.0,683.3199999999999,581.3009428947887,0.2582943098037365,150.1467258332707,2,High-Value,United Kingdom
15114.0,11.0,391.0,422.0,271.2218181818182,284.7117179428435,0.28258247380954427,80.45454157885393,2,High-Value,United Kingdom
15115.0,1.0,714.0,733.0,340.11,377.83894373404166,0.023922093818451052,9.038698660270192,0,Low-Value,United Kingdom
15116.0,3.0,187.0,205.0,291.03333333333336,324.66947789148594,0.1583873541397439,51.42353957316453,2,High-Value,United Kingdom
15117.0,6.0,620.0,635.0,354.37999999999994,363.50659809040076,0.11247273139812754,40.88457996846874,1,Medium-Value,United Kingdom
15121.0,1.0,238.0,289.0,162.57,296.70622619340963,0.05342893271170538,15.852696994431719,0,Low-Value,United Kingdom
15122.0,9.0,505.0,620.0,423.7055555555555,422.0592685955071,0.15955193069902332,67.34037117383082,2,High-Value,United Kingdom
15123.0,4.0,626.0,634.0,1049.8775,903.2327760709609,0.07850045159246638,70.90418081468749,2,High-Value,United Kingdom
15124.0,3.0,629.0,652.0,105.59666666666665,191.84363864546253,0.05973173336660713,11.459153071650496,0,Low-Value,United Kingdom
15125.0,14.0,593.0,619.0,997.7485714285714,951.7335212996518,0.2544182223735577,242.13835066238394,2,High-Value,United Kingdom
15126.0,1.0,151.0,688.0,257.04,339.877386642117,0.01945347702094433,6.6117969309810345,0,Low-Value,United Kingdom
15127.0,1.0,454.0,520.0,406.53,408.19173802856,0.03239644192924554,13.223959937040052,0,Low-Value,United Kingdom
15128.0,4.0,370.0,431.0,367.75,377.3326414361353,0.10898242945821789,41.122627977596636,1,Medium-Value,United Kingdom
15129.0,20.0,560.0,611.0,327.97400000000005,332.5511456346753,0.35800648358678044,119.05546626142542,2,High-Value,United Kingdom
15132.0,4.0,244.0,263.0,166.04000000000002,221.8201952186896,0.16668983774698093,36.97517235000701,1,Medium-Value,United Kingdom
15133.0,4.0,393.0,521.0,322.03,342.08387319925254,0.08989888318995076,30.752958157905532,1,Medium-Value,United Kingdom
15134.0,9.0,408.0,423.0,168.06555555555553,196.23478492652896,0.23476241821567567,46.06855264738496,1,Medium-Value,United Kingdom
15135.0,1.0,317.0,557.0,139.05,285.9579918994158,0.029170080762910174,8.341417718505571,0,Low-Value,United Kingdom
15136.0,2.0,94.0,97.0,351.9,373.40112645517854,0.1921383497083607,71.7446762163409,2,High-Value,United Kingdom
15137.0,1.0,160.0,681.0,430.58,419.18217318036915,0.020068291338884398,8.412269975450341,0,Low-Value,United Kingdom
15139.0,1.0,97.0,337.0,56.86,248.39857962801474,0.0412399173531327,10.24393689449488,0,Low-Value,United Kingdom
15140.0,6.0,390.0,443.0,392.375,395.2207816237709,0.152989177068508,60.464502140993226,2,High-Value,United Kingdom
15141.0,5.0,164.0,622.0,220.766,257.0238840363306,0.010060235639638633,2.5857208384206403,0,Low-Value,United Kingdom
15142.0,4.0,454.0,501.0,545.975,514.7388470139662,0.09613252491150673,49.48314503349035,2,High-Value,United Kingdom
15143.0,1.0,207.0,433.0,259.45,340.97871507105094,0.035728899112907074,12.182794110422266,0,Low-Value,United Kingdom
15144.0,23.0,718.0,727.0,512.6134782608696,507.552383529263,0.35686974329517024,181.1300888189399,2,High-Value,United Kingdom
15145.0,3.0,244.0,249.0,257.5,300.64999338078155,0.13687107897611536,41.150288988189516,1,Medium-Value,United Kingdom
15146.0,1.0,127.0,292.0,492.94,447.6796175074719,0.04972997774028165,22.26309741342438,1,Medium-Value,United Kingdom
15149.0,3.0,516.0,650.0,410.26000000000005,410.0699671537995,0.05846449658729462,23.974534195215327,1,Medium-Value,United Kingdom
15150.0,11.0,526.0,544.0,634.2745454545454,612.3694723655072,0.22733920283865275,139.21558769030082,2,High-Value,United Kingdom
15151.0,1.0,86.0,510.0,1116.26,732.5261056083323,0.024422183470490296,17.889886948090442,1,Medium-Value,United Kingdom
15152.0,13.0,692.0,702.0,365.05307692307696,368.7830576126122,0.21210972221282368,78.22247190700692,2,High-Value,United Kingdom
15154.0,1.0,403.0,479.0,296.42,357.8733673605472,0.034747029234057196,12.435036357767425,0,Low-Value,United Kingdom
15156.0,2.0,32.0,34.0,321.84499999999997,354.5476203810355,0.315724214321186,111.93926888424855,2,High-Value,United Kingdom
15157.0,4.0,726.0,730.0,551.4775,518.9811118263774,0.06905184092233618,35.83660117553218,1,Medium-Value,United Kingdom
15158.0,1.0,356.0,402.0,401.4,405.8474165180078,0.04065767571742841,16.50081265154526,0,Low-Value,United Kingdom
15159.0,22.0,430.0,432.0,941.2822727272727,914.036086088453,0.5454708249783269,498.58001793862945,2,High-Value,United Kingdom
15160.0,3.0,64.0,422.0,162.65333333333334,232.71257665438173,0.02086253803689017,4.854974982114759,0,Low-Value,United Kingdom
15163.0,1.0,174.0,193.0,149.47,290.7197521606155,0.07390262231771048,21.484952044224364,1,Medium-Value,United Kingdom
15164.0,8.0,622.0,691.0,232.8175,255.6785103209369,0.13410732774797168,34.28836178172305,1,Medium-Value,United Kingdom
15167.0,3.0,353.0,674.0,324.5466666666667,348.67463666590163,0.04958233777401531,17.288103608400796,0,Low-Value,United Kingdom
15169.0,1.0,344.0,727.0,213.05,319.77471544344405,0.022210672915779387,7.102411611450763,0,Low-Value,United Kingdom
15172.0,4.0,228.0,237.0,319.4125,340.065858088578,0.18170078937429135,61.79023485394036,2,High-Value,United Kingdom
15173.0,6.0,237.0,618.0,183.09,220.5319304385795,0.026218257254098213,5.78196288498157,0,Low-Value,United Kingdom
15174.0,1.0,88.0,411.0,135.75,284.44994882245237,0.03226603558044856,9.178072169562022,0,Low-Value,United Kingdom
15179.0,12.0,718.0,737.0,560.7141666666666,547.0978554566922,0.1876287902514108,102.65130876848036,2,High-Value,United Kingdom
15180.0,2.0,222.0,590.0,225.79500000000002,294.29544076295406,0.03785156635746724,11.139543404739024,0,Low-Value,United Kingdom
15181.0,4.0,665.0,732.0,259.37,293.7748658124837,0.06822367910948143,20.042402175621856,1,Medium-Value,United Kingdom
15182.0,6.0,502.0,657.0,405.6768333333334,406.32373684586935,0.10322777331780471,41.943894600768736,1,Medium-Value,United Kingdom
15183.0,2.0,37.0,585.0,173.95,261.7730643725383,0.008775997436317714,2.2973197418304276,0,Low-Value,United Kingdom
15184.0,3.0,694.0,724.0,188.92,251.5270436468619,0.05423991812967765,13.642806254805645,0,Low-Value,United Kingdom
15186.0,4.0,682.0,697.0,309.95,332.77055035801146,0.07194137825743147,23.939972036239347,1,Medium-Value,United Kingdom
15187.0,13.0,211.0,213.0,334.2753846153846,340.5829950660109,0.5869516189593496,199.90574034401925,2,High-Value,United Kingdom
15189.0,42.0,508.0,510.0,412.4271428571428,412.3490880632317,0.8892417737135977,366.67803445853264,2,High-Value,United Kingdom
15191.0,1.0,225.0,689.0,245.29999999999998,334.512409150132,0.021675340079885072,7.25067022927077,0,Low-Value,United Kingdom
15192.0,4.0,560.0,680.0,417.5375,415.7173319128151,0.0719103096345277,29.894362058290255,1,Medium-Value,United Kingdom
15194.0,26.0,733.0,737.0,465.065,462.64046702542095,0.3976136528319226,183.95216604184427,2,High-Value,United Kingdom
15196.0,1.0,294.0,727.0,164.0,297.35971152676046,0.02158036343477708,6.417130645607962,0,Low-Value,United Kingdom
15197.0,5.0,718.0,729.0,351.91,362.9857087654201,0.08414665673429164,30.544033834937363,1,Medium-Value,United Kingdom
15198.0,4.0,597.0,690.0,122.6375,188.35815096231818,0.07154423786479329,13.475940356220734,0,Low-Value,United Kingdom
15199.0,9.0,516.0,576.0,313.5,324.70708317543904,0.1763697996937139,57.268523218782285,2,High-Value,United Kingdom
15201.0,5.0,524.0,612.0,309.978,329.1054608353571,0.09688469152829055,31.88528105330948,1,Medium-Value,United Kingdom
15203.0,13.0,706.0,732.0,318.8076923076923,326.4107209992028,0.2035349070134257,66.43597574675798,2,High-Value,United Kingdom
15205.0,1.0,42.0,128.0,176.94,303.27306831945947,0.09270367018058694,28.11452650014178,1,Medium-Value,United Kingdom
15206.0,3.0,265.0,276.0,134.20000000000002,212.33182916100475,0.12579497280433805,26.710276674803943,1,Medium-Value,United Kingdom
15207.0,2.0,131.0,548.0,137.96,239.19653189513326,0.031116031956485164,7.44284693032939,0,Low-Value,United Kingdom
15208.0,5.0,422.0,424.0,174.024,219.25724879959012,0.13687617242224606,30.01109299152,1,Medium-Value,United Kingdom
15210.0,2.0,350.0,576.0,437.135,426.86905492729903,0.04530342096745355,19.33862849335048,1,Medium-Value,United Kingdom
15211.0,1.0,305.0,366.0,511.34000000000003,456.08810011841945,0.0438714866647964,20.009263002317564,1,Medium-Value,United Kingdom
15212.0,1.0,135.0,377.0,101.79999999999998,268.93538443975297,0.03867712561185095,10.401647645447751,0,Low-Value,United Kingdom
15213.0,1.0,11.0,330.0,15.149999999999999,229.3378291006983,0.029413707724347187,6.745675875304224,0,Low-Value,United Kingdom
15214.0,7.0,241.0,243.0,163.78714285714287,199.45763681646332,0.29550509739719283,58.94074839406291,2,High-Value,United Kingdom
15215.0,5.0,566.0,613.0,405.192,406.03653797007564,0.09787278722361042,39.739927685756626,1,Medium-Value,United Kingdom
15216.0,1.0,531.0,619.0,96.6,266.5590741366591,0.02765580259647454,7.371905134622466,0,Low-Value,United Kingdom
15218.0,19.0,672.0,683.0,586.4326315789474,576.0238167125148,0.31360701231014004,180.64510817869547,2,High-Value,United Kingdom
15219.0,1.0,472.0,649.0,305.75,362.1370164235983,0.026100528982431436,9.451967692775376,0,Low-Value,United Kingdom
15220.0,5.0,229.0,281.0,292.57,315.04013230424636,0.18884200802955434,59.49281119423035,2,High-Value,United Kingdom
15221.0,3.0,271.0,638.0,714.0333333333333,627.6588003972896,0.045561220129348386,28.596900771023652,1,Medium-Value,United Kingdom
15222.0,10.0,405.0,724.0,311.43500000000006,321.8597177278185,0.047102994972328276,15.160556665928434,0,Low-Value,United Kingdom
15223.0,4.0,509.0,735.0,296.9375,322.7382975871795,0.06392981803175296,20.63260063662612,1,Medium-Value,United Kingdom
15224.0,4.0,335.0,694.0,196.99,245.6817301472006,0.05253961350559857,12.908023147320684,0,Low-Value,United Kingdom
15227.0,7.0,597.0,634.0,307.7728571428571,322.54840479608544,0.12919210187109978,41.6707063707766,1,Medium-Value,United Kingdom
15228.0,5.0,433.0,500.0,923.9720000000001,825.2007805809236,0.11642517899504863,96.07414858598788,2,High-Value,United Kingdom
15230.0,1.0,1.0,241.0,59.400000000000006,249.55931581452597,0.04092210932015368,10.21249360362479,0,Low-Value,United Kingdom
15232.0,1.0,27.0,141.0,301.7,360.28623628368865,0.0828518092170834,29.850366512117205,1,Medium-Value,United Kingdom
15235.0,11.0,171.0,389.0,231.1027272727273,248.50394356389887,0.015489542861081054,3.849212484980679,0,Low-Value,United Kingdom
15237.0,3.0,226.0,228.0,157.79999999999998,229.23619798165947,0.1468420313787599,33.661508977170456,1,Medium-Value,United Kingdom
15238.0,2.0,155.0,185.0,385.925,394.7450141335255,0.12284859193832132,48.49386916097635,1,Medium-Value,United Kingdom
15239.0,1.0,68.0,79.0,318.8,368.10064131886276,0.13283075050586202,48.89508444807366,1,Medium-Value,United Kingdom
15240.0,11.0,690.0,735.0,355.4736363636364,360.7496030149573,0.17217185913066402,62.1109298317342,2,High-Value,United Kingdom
15241.0,10.0,588.0,655.0,275.452,289.6983455339194,0.17323518247605024,50.18594575157838,2,High-Value,United Kingdom
15243.0,1.0,361.0,436.0,316.68,367.13183788760136,0.0376949278762402,13.839008150244643,0,Low-Value,United Kingdom
15244.0,2.0,601.0,667.0,315.78499999999997,350.74618145874945,0.041994476909273964,14.729402418285469,0,Low-Value,United Kingdom
15245.0,7.0,461.0,596.0,585.5114285714286,559.9820573240564,0.12955665898104576,72.5494044362372,2,High-Value,United Kingdom
15246.0,2.0,317.0,556.0,257.07500000000005,313.91738952353285,0.04613560108206475,14.482767455780843,0,Low-Value,United Kingdom
15247.0,2.0,415.0,538.0,332.25,361.0746784645976,0.050141044345157045,18.104661464806707,1,Medium-Value,United Kingdom
15248.0,2.0,123.0,535.0,335.51,363.11967696074487,0.031085073877379077,11.28760198465478,0,Low-Value,United Kingdom
15249.0,16.0,592.0,624.0,530.3175,521.9713295061371,0.28663013666044707,149.61271350917931,2,High-Value,United Kingdom
15251.0,18.0,670.0,680.0,1080.8144444444445,1039.2477281336467,0.2988353772090499,310.56398685046645,2,High-Value,United Kingdom
15252.0,4.0,575.0,612.0,376.34250000000003,383.9572048892284,0.08066303564752329,30.971153705103237,1,Medium-Value,United Kingdom
15253.0,5.0,570.0,587.0,328.726,344.2534835433801,0.10236529894314815,35.23961075513824,1,Medium-Value,United Kingdom
15254.0,2.0,433.0,561.0,319.005,352.76608794880906,0.048291360913551386,17.03555447119755,0,Low-Value,United Kingdom
15255.0,7.0,670.0,737.0,495.56857142857143,483.0915448526107,0.11195537748010484,54.08469626142103,2,High-Value,United Kingdom
15256.0,1.0,413.0,562.0,98.45,267.4044922252598,0.02977340811994088,7.961543080128218,0,Low-Value,United Kingdom
15257.0,1.0,131.0,415.0,317.15,367.34661978038105,0.034662518992492265,12.733159184965293,0,Low-Value,United Kingdom
15258.0,1.0,49.0,218.0,307.5,362.9367362371395,0.05860053520820122,21.268286990214133,1,Medium-Value,United Kingdom
15259.0,2.0,170.0,683.0,439.915,428.612949350394,0.025032538458949278,10.729270138617416,0,Low-Value,United Kingdom
15260.0,19.0,633.0,734.0,470.2463157894737,466.6761413894544,0.27449290168987855,128.09928819942738,2,High-Value,United Kingdom
15261.0,3.0,299.0,435.0,213.22333333333336,268.9352008603356,0.08159744547201608,21.94442538770693,1,Medium-Value,United Kingdom
15262.0,2.0,165.0,489.0,145.875,244.16161259973623,0.043230908049715085,10.555328223569353,0,Low-Value,United Kingdom
15264.0,1.0,466.0,531.0,393.74,402.3469286484502,0.031809144420861524,12.798311560668619,0,Low-Value,United Kingdom
15265.0,3.0,587.0,739.0,1017.1666666666666,844.7892100795417,0.05196519343582967,43.899634714285135,1,Medium-Value,United Kingdom
15266.0,4.0,363.0,702.0,160.0525,217.20400974584766,0.05576881151823408,12.113209480520856,0,Low-Value,United Kingdom
15267.0,4.0,160.0,183.0,170.4,225.18162631039587,0.21957624569266654,49.44453610420571,2,High-Value,United Kingdom
15268.0,1.0,127.0,606.0,414.30000000000007,411.742494000683,0.021804019172949513,8.977641233508942,0,Low-Value,United Kingdom
15269.0,2.0,367.0,391.0,372.03,386.02867851881183,0.0677464926304717,26.15208902442541,1,Medium-Value,United Kingdom
15270.0,13.0,707.0,723.0,616.1276923076923,598.8301900267737,0.20625149814369964,123.50962382669843,2,High-Value,United Kingdom
15271.0,23.0,484.0,492.0,178.09391304347827,189.46633834826218,0.5074737049084082,96.14918467702262,2,High-Value,United Kingdom
15272.0,5.0,606.0,664.0,324.182,340.58201911062696,0.09086856568637326,30.94819957515164,1,Medium-Value,United Kingdom
15274.0,1.0,14.0,19.0,332.58000000000004,374.39786362206155,0.22933486383829815,85.86248307511521,2,High-Value,United Kingdom
15276.0,2.0,368.0,435.0,124.015,230.44883127281003,0.061178890230142856,14.098603752103957,0,Low-Value,United Kingdom
15277.0,1.0,379.0,426.0,255.89999999999998,339.3564263064387,0.038676015029748725,13.12495424426964,0,Low-Value,United Kingdom
15278.0,1.0,104.0,666.0,238.44,331.3775074810505,0.01794618486647448,5.9469620098464615,0,Low-Value,United Kingdom
15279.0,4.0,321.0,676.0,307.10249999999996,330.57521204754505,0.052959639655286404,17.50714410900788,0,Low-Value,United Kingdom
15280.0,2.0,399.0,572.0,132.31,235.6522860352461,0.046763188617933805,11.019852300113502,0,Low-Value,United Kingdom
15281.0,14.0,369.0,428.0,341.1392857142857,346.49459830959563,0.3417408490563847,118.41135821977217,2,High-Value,United Kingdom
15283.0,2.0,128.0,519.0,24.375,167.9446441083578,0.03381570388351975,5.679166353991338,0,Low-Value,United Kingdom
15287.0,4.0,715.0,738.0,199.4575,247.58409969279347,0.06819843335511287,16.884847722684597,0,Low-Value,United Kingdom
15288.0,8.0,622.0,666.0,443.57875,439.18320271865633,0.13962190087844192,61.3195935974609,2,High-Value,United Kingdom
15289.0,4.0,592.0,622.0,288.3675,316.13108096884866,0.07959456433424107,25.1623156622282,1,Medium-Value,United Kingdom
15290.0,23.0,649.0,654.0,444.3113043478261,442.60560421862374,0.39338274037575094,174.11340549318723,2,High-Value,United Kingdom
15291.0,38.0,711.0,737.0,353.0436842105263,354.7582871708793,0.5734648151633891,203.4413955801288,2,High-Value,United Kingdom
15296.0,9.0,637.0,688.0,1014.7111111111111,944.1353303574806,0.1510619887862516,142.6229606871657,2,High-Value,United Kingdom
15297.0,2.0,53.0,64.0,205.74,281.7149362107352,0.24006809123823675,67.63076700941282,2,High-Value,United Kingdom
15298.0,21.0,729.0,732.0,435.99619047619046,434.58204851007446,0.3248441590296598,141.17144007764196,2,High-Value,United Kingdom
15299.0,6.0,629.0,697.0,1210.0033333333333,1077.6899229691262,0.10225086878608984,110.19473090560739,2,High-Value,United Kingdom
15301.0,13.0,400.0,451.0,544.66,533.3479123761367,0.30856856606771677,164.57440053711477,2,High-Value,United Kingdom
15303.0,2.0,393.0,684.0,460.99,441.8333000578491,0.03817851287885697,16.86853833656647,0,Low-Value,United Kingdom
15304.0,8.0,361.0,422.0,102.19375000000001,141.9475893685009,0.20621506670542683,29.27173161029995,1,Medium-Value,United Kingdom
15306.0,8.0,595.0,660.0,387.15250000000003,390.0542397361023,0.1399050342514318,54.570551770195586,2,High-Value,United Kingdom
15309.0,3.0,125.0,736.0,174.73666666666668,241.36770899546556,0.009237417319353984,2.229614255407506,0,Low-Value,United Kingdom
15311.0,195.0,738.0,739.0,594.6058461538462,593.4852496585389,2.9217079859536272,1733.9905934730355,2,High-Value,United Kingdom
15312.0,11.0,648.0,724.0,237.14,253.95262656792258,0.17262412826790655,43.83835078263284,1,Medium-Value,United Kingdom
15314.0,2.0,229.0,429.0,173.88500000000002,261.73228986264576,0.057455821963945324,15.038043848563905,0,Low-Value,United Kingdom
15315.0,1.0,52.0,117.0,336.96,376.3994480696675,0.10076151657138542,37.926579224132134,1,Medium-Value,United Kingdom
15321.0,6.0,604.0,675.0,1049.6783333333333,943.8676706994185,0.10515169838036587,99.24928862036374,2,High-Value,United Kingdom
15322.0,1.0,391.0,477.0,679.68,533.0165763535776,0.03480291657756798,18.550531441294456,1,Medium-Value,United Kingdom
15323.0,2.0,99.0,662.0,163.2,255.0295877364698,0.016142185923441157,4.116735021220644,0,Low-Value,United Kingdom
15325.0,6.0,558.0,662.0,231.085,260.59305002494864,0.105752255155181,27.558302717905214,1,Medium-Value,United Kingdom
15326.0,4.0,405.0,739.0,348.18,362.2447500451512,0.05578467117449299,20.207704265955165,1,Medium-Value,United Kingdom
15329.0,10.0,686.0,726.0,266.59700000000004,281.7838039232428,0.15930648432385644,44.88998714241471,1,Medium-Value,United Kingdom
15330.0,1.0,28.0,61.0,394.56,402.7216545039381,0.14860658592303927,59.84709015310801,2,High-Value,United Kingdom
15331.0,1.0,110.0,610.0,402.32,406.26784064855514,0.020676227168639538,8.400086164562174,0,Low-Value,United Kingdom
15332.0,3.0,147.0,514.0,1615.8366666666668,1273.6086372770583,0.03797955519384377,48.371089534820186,1,Medium-Value,Lithuania
15334.0,2.0,17.0,174.0,118.58500000000001,227.04259144640523,0.08536745240796896,19.38204761988294,1,Medium-Value,United Kingdom
